date,district,commodity,min_price_rs_per_quintal,modal_price_rs_per_quintal,max_price_rs_per_quintal,avg_price_rs_per_quintal
2017-02-10,Kolar,Tomato,740.17,910.13,1047.34,893.75
2017-02-11,Kolar,Tomato,775.01,1025.16,1230.7,1002.85
2017-02-12,Kolar,Tomato,866.92,1060.63,1390.95,1128.94
2017-02-13,Kolar,Tomato,930.2,1111.82,1319.25,1124.72
2017-02-14,Kolar,Tomato,952.05,1139.31,1439.7,1195.87
2017-02-15,Kolar,Tomato,738.06,922.73,1178.62,958.34
2017-02-16,Kolar,Tomato,699.49,877.29,1093.59,896.54
2017-02-17,Kolar,Tomato,933.25,1218.35,1448.99,1191.12
2017-02-18,Kolar,Tomato,892.35,1108.48,1379.24,1135.79
2017-02-19,Kolar,Tomato,751.38,982.29,1164.57,957.97
2017-02-20,Kolar,Tomato,1091.35,1261.69,1414.31,1252.83
2017-02-21,Kolar,Tomato,977.99,1092.8,1473.32,1225.66
2017-02-22,Kolar,Tomato,1095.87,1223.74,1385.02,1240.45
2017-02-23,Kolar,Tomato,962.07,1093.56,1222.69,1092.38
2017-02-24,Kolar,Tomato,1122.32,1335.91,1762.91,1442.62
2017-02-25,Kolar,Tomato,1113.68,1302.35,1530.86,1322.27
2017-02-26,Kolar,Tomato,844.19,1064.85,1344.45,1094.32
2017-02-27,Kolar,Tomato,1025.58,1214.26,1435.56,1230.57
2017-02-28,Kolar,Tomato,964.0,1177.98,1411.06,1187.53
2017-03-01,Kolar,Tomato,1042.32,1267.57,1477.38,1259.85
2017-03-02,Kolar,Tomato,855.25,990.26,1174.21,1014.73
2017-03-03,Kolar,Tomato,943.63,1191.01,1432.4,1188.01
2017-03-04,Kolar,Tomato,987.77,1238.26,1585.1,1286.43
2017-03-05,Kolar,Tomato,802.21,902.68,1108.39,955.3
2017-03-06,Kolar,Tomato,738.83,974.15,1301.35,1020.09
2017-03-07,Kolar,Tomato,718.96,873.75,970.28,844.62
2017-03-08,Kolar,Tomato,965.3,1088.38,1334.1,1149.7
2017-03-09,Kolar,Tomato,1017.42,1208.97,1506.45,1261.93
2017-03-10,Kolar,Tomato,1085.9,1305.23,1736.03,1410.96
2017-03-11,Kolar,Tomato,894.43,1135.84,1263.38,1078.91
2017-03-12,Kolar,Tomato,1061.42,1324.3,1646.6,1354.01
2017-03-13,Kolar,Tomato,847.16,965.09,1267.55,1057.36
2017-03-14,Kolar,Tomato,773.88,928.04,1076.98,925.43
2017-03-15,Kolar,Tomato,932.64,1127.45,1487.18,1209.91
2017-03-16,Kolar,Tomato,903.99,1181.78,1305.58,1104.79
2017-03-17,Kolar,Tomato,852.67,1133.26,1454.11,1153.39
2017-03-18,Kolar,Tomato,796.6,890.5,1187.29,991.94
2017-03-19,Kolar,Tomato,910.77,1129.22,1427.68,1169.22
2017-03-20,Kolar,Tomato,827.55,984.62,1191.15,1009.35
2017-03-21,Kolar,Tomato,931.62,1222.66,1358.65,1145.13
2017-03-22,Kolar,Tomato,1012.18,1187.36,1579.22,1295.7
2017-03-23,Kolar,Tomato,917.96,1031.55,1255.99,1086.98
2017-03-24,Kolar,Tomato,906.24,1083.56,1199.77,1053.01
2017-03-25,Kolar,Tomato,783.47,1018.92,1296.53,1040.0
2017-03-26,Kolar,Tomato,953.82,1139.22,1390.37,1172.09
2017-03-27,Kolar,Tomato,1091.55,1261.98,1427.41,1259.48
2017-03-28,Kolar,Tomato,834.97,1029.61,1187.72,1011.35
2017-03-29,Kolar,Tomato,1066.16,1208.83,1349.2,1207.68
2017-03-30,Kolar,Tomato,919.38,1085.07,1349.36,1134.37
2017-03-31,Kolar,Tomato,932.51,1053.82,1323.08,1127.8
2017-04-01,Kolar,Tomato,958.5,1136.3,1393.6,1176.05
2017-04-02,Kolar,Tomato,788.94,1025.01,1336.89,1062.92
2017-04-03,Kolar,Tomato,862.4,1082.8,1424.16,1143.28
2017-04-04,Kolar,Tomato,784.49,1005.41,1260.69,1022.59
2017-04-05,Kolar,Tomato,1227.33,1384.75,1527.64,1377.49
2017-04-06,Kolar,Tomato,996.22,1152.95,1468.63,1232.42
2017-04-07,Kolar,Tomato,906.29,1064.4,1282.06,1094.18
2017-04-08,Kolar,Tomato,933.18,1173.6,1456.89,1195.04
2017-04-09,Kolar,Tomato,881.74,1133.91,1431.31,1156.52
2017-04-10,Kolar,Tomato,967.31,1120.26,1330.38,1148.84
2017-04-11,Kolar,Tomato,1001.58,1219.77,1621.41,1311.5
2017-04-12,Kolar,Tomato,969.0,1236.18,1401.2,1185.1
2017-04-13,Kolar,Tomato,910.52,1080.74,1370.25,1140.38
2017-04-14,Kolar,Tomato,812.25,1074.34,1182.94,997.6
2017-04-15,Kolar,Tomato,886.31,1109.38,1476.76,1181.53
2017-04-16,Kolar,Tomato,709.56,865.01,975.84,842.7
2017-04-17,Kolar,Tomato,739.91,958.2,1076.74,908.33
2017-04-18,Kolar,Tomato,1169.46,1302.73,1541.46,1355.46
2017-04-19,Kolar,Tomato,1042.89,1334.71,1592.83,1317.86
2017-04-20,Kolar,Tomato,851.08,1105.95,1275.79,1063.44
2017-04-21,Kolar,Tomato,939.33,1203.45,1499.84,1219.59
2017-04-22,Kolar,Tomato,1012.44,1169.97,1416.51,1214.48
2017-04-23,Kolar,Tomato,1221.02,1500.35,1663.21,1442.11
2017-04-24,Kolar,Tomato,1054.72,1263.42,1490.73,1272.72
2017-04-25,Kolar,Tomato,837.37,1111.82,1448.27,1142.82
2017-04-26,Kolar,Tomato,763.12,1010.53,1285.83,1024.47
2017-04-27,Kolar,Tomato,759.99,930.36,1192.0,975.99
2017-04-28,Kolar,Tomato,999.37,1145.41,1459.86,1229.62
2017-04-29,Kolar,Tomato,907.52,1028.02,1210.74,1059.13
2017-04-30,Kolar,Tomato,721.66,945.81,1063.96,892.81
2017-05-01,Kolar,Tomato,861.09,1036.52,1210.77,1035.93
2017-05-02,Kolar,Tomato,870.9,981.87,1284.23,1077.57
2017-05-03,Kolar,Tomato,1060.01,1311.58,1764.23,1412.12
2017-05-04,Kolar,Tomato,1060.09,1212.31,1483.22,1271.65
2017-05-05,Kolar,Tomato,849.28,1102.88,1215.84,1032.56
2017-05-06,Kolar,Tomato,1138.42,1278.67,1451.31,1294.86
2017-05-07,Kolar,Tomato,955.49,1107.54,1307.47,1131.48
2017-05-08,Kolar,Tomato,884.07,992.0,1234.68,1059.38
2017-05-09,Kolar,Tomato,1085.78,1275.15,1426.61,1256.19
2017-05-10,Kolar,Tomato,928.41,1154.0,1541.56,1234.99
2017-05-11,Kolar,Tomato,856.66,961.75,1145.71,1001.18
2017-05-12,Kolar,Tomato,838.97,1060.2,1408.1,1123.53
2017-05-13,Kolar,Tomato,779.6,974.71,1262.38,1020.99
2017-05-14,Kolar,Tomato,778.62,910.53,1173.55,976.08
2017-05-15,Kolar,Tomato,1024.12,1184.23,1482.27,1253.2
2017-05-16,Kolar,Tomato,1155.14,1298.77,1632.16,1393.65
2017-05-17,Kolar,Tomato,701.32,898.3,1131.41,916.36
2017-05-18,Kolar,Tomato,982.86,1130.11,1420.75,1201.8
2017-05-19,Kolar,Tomato,844.29,980.84,1214.7,1029.5
2017-05-20,Kolar,Tomato,757.11,996.76,1342.25,1049.68
2017-05-21,Kolar,Tomato,792.23,980.38,1257.89,1025.06
2017-05-22,Kolar,Tomato,748.02,943.97,1221.72,984.87
2017-05-23,Kolar,Tomato,835.14,1049.6,1383.49,1109.32
2017-05-24,Kolar,Tomato,843.72,940.14,1084.83,964.28
2017-05-25,Kolar,Tomato,904.25,1068.32,1197.54,1050.89
2017-05-26,Kolar,Tomato,879.78,1025.8,1252.22,1066.0
2017-05-27,Kolar,Tomato,895.66,999.07,1227.38,1061.52
2017-05-28,Kolar,Tomato,737.78,914.7,1195.78,966.78
2017-05-29,Kolar,Tomato,826.94,950.2,1150.65,988.79
2017-05-30,Kolar,Tomato,901.45,1105.83,1374.22,1137.84
2017-05-31,Kolar,Tomato,942.94,1071.0,1319.23,1131.09
2017-06-01,Kolar,Tomato,691.04,889.26,986.68,838.86
2017-06-02,Kolar,Tomato,904.74,1014.11,1271.49,1088.12
2017-06-03,Kolar,Tomato,851.65,1087.94,1421.94,1136.8
2017-06-04,Kolar,Tomato,633.54,792.98,903.5,768.52
2017-06-05,Kolar,Tomato,910.06,1054.01,1316.02,1113.04
2017-06-06,Kolar,Tomato,732.0,904.75,1129.5,930.75
2017-06-07,Kolar,Tomato,881.75,1048.16,1196.0,1038.87
2017-06-08,Kolar,Tomato,721.53,883.48,999.1,860.31
2017-06-09,Kolar,Tomato,649.32,753.84,1013.92,831.62
2017-06-10,Kolar,Tomato,604.21,770.44,923.31,763.76
2017-06-11,Kolar,Tomato,733.57,966.8,1118.44,926.01
2017-06-12,Kolar,Tomato,785.01,987.44,1128.48,956.75
2017-06-13,Kolar,Tomato,692.21,842.98,1067.98,880.1
2017-06-14,Kolar,Tomato,793.29,1023.33,1281.58,1037.43
2017-06-15,Kolar,Tomato,596.38,742.49,936.19,766.28
2017-06-16,Kolar,Tomato,752.55,929.08,1042.43,897.49
2017-06-17,Kolar,Tomato,596.88,786.81,1041.25,819.07
2017-06-18,Kolar,Tomato,711.04,849.01,1016.54,863.79
2017-06-19,Kolar,Tomato,819.1,928.0,1093.5,956.3
2017-06-20,Kolar,Tomato,629.12,814.12,989.64,809.38
2017-06-21,Kolar,Tomato,727.38,866.26,1037.36,882.37
2017-06-22,Kolar,Tomato,873.66,1028.19,1352.99,1113.33
2017-06-23,Kolar,Tomato,677.32,833.22,1110.11,893.72
2017-06-24,Kolar,Tomato,853.22,997.73,1173.19,1013.2
2017-06-25,Kolar,Tomato,614.28,756.86,996.02,805.15
2017-06-26,Kolar,Tomato,785.22,950.98,1231.88,1008.55
2017-06-27,Kolar,Tomato,792.68,1055.36,1406.48,1099.58
2017-06-28,Kolar,Tomato,495.81,580.73,674.49,585.15
2017-06-29,Kolar,Tomato,659.54,776.66,966.35,812.95
2017-06-30,Kolar,Tomato,707.76,936.49,1094.41,901.08
2017-07-01,Kolar,Tomato,674.64,837.82,1094.21,884.43
2017-07-02,Kolar,Tomato,808.67,901.67,993.04,900.85
2017-07-03,Kolar,Tomato,633.9,779.6,967.65,800.77
2017-07-04,Kolar,Tomato,707.62,857.42,1015.87,861.75
2017-07-05,Kolar,Tomato,729.85,823.3,972.05,850.95
2017-07-06,Kolar,Tomato,837.93,977.08,1232.31,1035.12
2017-07-07,Kolar,Tomato,722.13,862.44,1132.27,927.2
2017-07-08,Kolar,Tomato,754.35,867.39,1086.24,920.29
2017-07-09,Kolar,Tomato,679.48,772.44,1014.44,846.96
2017-07-10,Kolar,Tomato,620.73,758.35,884.34,752.54
2017-07-11,Kolar,Tomato,624.13,759.96,934.65,779.39
2017-07-12,Kolar,Tomato,690.13,854.22,1035.86,862.99
2017-07-13,Kolar,Tomato,672.51,751.41,828.73,750.62
2017-07-14,Kolar,Tomato,710.79,831.75,1030.71,870.75
2017-07-15,Kolar,Tomato,793.82,1041.1,1317.39,1055.6
2017-07-16,Kolar,Tomato,784.18,891.68,1112.8,948.49
2017-07-17,Kolar,Tomato,610.92,743.14,954.24,782.58
2017-07-18,Kolar,Tomato,700.66,921.54,1145.33,922.99
2017-07-19,Kolar,Tomato,602.36,723.59,808.03,705.19
2017-07-20,Kolar,Tomato,425.12,523.18,590.72,507.92
2017-07-21,Kolar,Tomato,566.02,642.0,801.93,683.98
2017-07-22,Kolar,Tomato,416.62,533.72,623.78,520.2
2017-07-23,Kolar,Tomato,621.66,711.31,796.6,709.13
2017-07-24,Kolar,Tomato,626.08,751.01,906.77,766.42
2017-07-25,Kolar,Tomato,716.73,945.31,1170.85,943.79
2017-07-26,Kolar,Tomato,697.58,778.75,920.62,809.1
2017-07-27,Kolar,Tomato,585.97,708.64,907.13,746.55
2017-07-28,Kolar,Tomato,658.64,829.91,1046.46,852.55
2017-07-29,Kolar,Tomato,377.82,460.53,544.9,461.36
2017-07-30,Kolar,Tomato,658.72,749.67,966.11,812.42
2017-07-31,Kolar,Tomato,644.12,809.47,1021.69,832.91
2017-08-01,Kolar,Tomato,416.83,535.15,673.95,545.39
2017-08-02,Kolar,Tomato,650.49,845.49,1047.02,848.75
2017-08-03,Kolar,Tomato,591.69,744.56,821.14,706.41
2017-08-04,Kolar,Tomato,563.43,649.86,828.0,695.72
2017-08-05,Kolar,Tomato,633.14,771.43,921.09,777.12
2017-08-06,Kolar,Tomato,755.76,963.82,1287.33,1021.54
2017-08-07,Kolar,Tomato,549.47,709.06,924.97,737.22
2017-08-08,Kolar,Tomato,570.32,712.98,889.03,729.67
2017-08-09,Kolar,Tomato,556.04,624.07,725.82,640.93
2017-08-10,Kolar,Tomato,459.45,573.27,659.8,559.62
2017-08-11,Kolar,Tomato,692.53,771.01,913.72,803.13
2017-08-12,Kolar,Tomato,464.72,564.81,688.58,576.65
2017-08-13,Kolar,Tomato,522.34,672.36,789.36,655.85
2017-08-14,Kolar,Tomato,532.62,602.74,740.6,636.61
2017-08-15,Kolar,Tomato,584.71,713.88,814.78,699.75
2017-08-16,Kolar,Tomato,593.4,692.85,931.49,762.44
2017-08-17,Kolar,Tomato,694.52,773.79,872.05,783.29
2017-08-18,Kolar,Tomato,442.87,584.62,779.29,611.08
2017-08-19,Kolar,Tomato,466.38,610.04,810.37,638.37
2017-08-20,Kolar,Tomato,447.6,521.64,642.31,544.96
2017-08-21,Kolar,Tomato,461.51,582.51,746.32,603.92
2017-08-22,Kolar,Tomato,527.17,677.9,819.59,673.38
2017-08-23,Kolar,Tomato,544.5,720.33,905.82,725.16
2017-08-24,Kolar,Tomato,388.52,515.77,611.26,499.89
2017-08-25,Kolar,Tomato,630.39,727.79,855.37,742.88
2017-08-26,Kolar,Tomato,603.19,783.2,974.73,788.96
2017-08-27,Kolar,Tomato,547.28,667.29,817.11,682.2
2017-08-28,Kolar,Tomato,706.44,840.12,1045.85,876.14
2017-08-29,Kolar,Tomato,422.88,519.35,608.5,515.69
2017-08-30,Kolar,Tomato,347.03,460.22,548.46,447.75
2017-08-31,Kolar,Tomato,341.44,393.58,441.19,391.32
2017-09-01,Kolar,Tomato,589.3,784.08,872.74,731.02
2017-09-02,Kolar,Tomato,588.3,680.68,791.88,690.09
2017-09-03,Kolar,Tomato,524.36,593.17,663.5,593.93
2017-09-04,Kolar,Tomato,514.38,631.2,710.7,612.54
2017-09-05,Kolar,Tomato,382.27,460.39,599.99,491.13
2017-09-06,Kolar,Tomato,728.59,886.86,984.16,856.38
2017-09-07,Kolar,Tomato,490.59,606.87,767.53,629.06
2017-09-08,Kolar,Tomato,532.14,602.58,703.89,618.02
2017-09-09,Kolar,Tomato,596.5,674.71,889.19,742.84
2017-09-10,Kolar,Tomato,515.11,643.58,785.97,650.54
2017-09-11,Kolar,Tomato,514.67,611.06,718.85,616.76
2017-09-12,Kolar,Tomato,433.63,487.75,599.64,516.64
2017-09-13,Kolar,Tomato,570.28,637.68,762.34,666.31
2017-09-14,Kolar,Tomato,665.65,805.53,999.72,832.69
2017-09-15,Kolar,Tomato,605.11,739.81,834.97,720.04
2017-09-16,Kolar,Tomato,608.34,768.29,1036.62,822.48
2017-09-17,Kolar,Tomato,459.97,514.6,620.81,540.39
2017-09-18,Kolar,Tomato,351.86,456.12,541.44,446.65
2017-09-19,Kolar,Tomato,467.69,558.79,713.89,590.79
2017-09-20,Kolar,Tomato,459.32,579.67,690.37,574.85
2017-09-21,Kolar,Tomato,557.05,703.47,920.37,738.71
2017-09-22,Kolar,Tomato,298.64,368.35,447.02,372.83
2017-09-23,Kolar,Tomato,678.78,754.35,965.49,822.13
2017-09-24,Kolar,Tomato,418.02,551.29,621.23,519.63
2017-09-25,Kolar,Tomato,433.93,518.57,680.12,557.02
2017-09-26,Kolar,Tomato,341.52,447.97,575.16,458.34
2017-09-27,Kolar,Tomato,286.5,370.55,427.22,356.86
2017-09-28,Kolar,Tomato,544.81,667.72,758.74,651.78
2017-09-29,Kolar,Tomato,477.45,577.63,681.06,579.26
2017-09-30,Kolar,Tomato,326.58,414.01,556.44,441.51
2017-10-01,Kolar,Tomato,329.73,413.47,481.36,405.54
2017-10-02,Kolar,Tomato,403.45,528.74,641.91,522.68
2017-10-03,Kolar,Tomato,612.17,769.56,852.3,732.23
2017-10-04,Kolar,Tomato,481.92,538.46,645.78,563.85
2017-10-05,Kolar,Tomato,347.46,389.66,484.28,415.87
2017-10-06,Kolar,Tomato,432.98,541.06,724.09,578.54
2017-10-07,Kolar,Tomato,449.92,538.43,661.82,555.87
2017-10-08,Kolar,Tomato,220.03,248.22,323.87,271.95
2017-10-09,Kolar,Tomato,425.1,566.1,700.15,562.63
2017-10-10,Kolar,Tomato,475.7,545.77,605.91,540.81
2017-10-11,Kolar,Tomato,587.09,657.98,775.6,681.34
2017-10-12,Kolar,Tomato,608.94,797.35,991.82,800.38
2017-10-13,Kolar,Tomato,551.08,711.79,952.13,751.61
2017-10-14,Kolar,Tomato,487.79,545.55,717.28,602.53
2017-10-15,Kolar,Tomato,370.74,446.34,516.45,443.6
2017-10-16,Kolar,Tomato,668.88,889.31,1027.18,848.03
2017-10-17,Kolar,Tomato,464.58,589.09,677.62,571.1
2017-10-18,Kolar,Tomato,478.4,585.21,778.7,628.55
2017-10-19,Kolar,Tomato,497.24,582.29,764.64,630.94
2017-10-20,Kolar,Tomato,525.17,610.68,790.05,657.61
2017-10-21,Kolar,Tomato,513.87,571.4,684.64,599.25
2017-10-22,Kolar,Tomato,413.84,521.78,639.75,526.79
2017-10-23,Kolar,Tomato,437.77,526.97,640.84,539.31
2017-10-24,Kolar,Tomato,490.3,590.73,687.22,588.76
2017-10-25,Kolar,Tomato,431.04,531.59,651.86,541.45
2017-10-26,Kolar,Tomato,398.14,513.48,568.75,483.44
2017-10-27,Kolar,Tomato,550.61,614.1,695.75,623.18
2017-10-28,Kolar,Tomato,503.19,573.12,757.46,630.33
2017-10-29,Kolar,Tomato,648.79,786.66,1013.15,830.97
2017-10-30,Kolar,Tomato,244.25,290.6,350.39,297.32
2017-10-31,Kolar,Tomato,582.05,742.32,912.53,747.29
2017-11-01,Kolar,Tomato,634.96,763.57,910.55,772.76
2017-11-02,Kolar,Tomato,314.37,368.01,472.96,393.66
2017-11-03,Kolar,Tomato,478.61,578.54,749.81,614.21
2017-11-04,Kolar,Tomato,519.37,578.01,746.11,632.74
2017-11-05,Kolar,Tomato,384.39,456.68,584.85,484.62
2017-11-06,Kolar,Tomato,431.28,535.32,616.22,523.75
2017-11-07,Kolar,Tomato,431.64,498.53,590.51,511.07
2017-11-08,Kolar,Tomato,655.58,845.29,1029.11,842.34
2017-11-09,Kolar,Tomato,606.23,750.58,887.71,746.97
2017-11-10,Kolar,Tomato,637.02,794.24,1023.57,830.29
2017-11-11,Kolar,Tomato,596.15,731.68,865.09,730.62
2017-11-12,Kolar,Tomato,444.98,513.08,582.12,513.55
2017-11-13,Kolar,Tomato,484.68,589.19,706.88,595.78
2017-11-14,Kolar,Tomato,620.95,714.48,960.96,790.95
2017-11-15,Kolar,Tomato,428.93,512.78,593.02,510.97
2017-11-16,Kolar,Tomato,599.98,748.75,938.21,769.1
2017-11-17,Kolar,Tomato,556.16,638.16,771.06,663.61
2017-11-18,Kolar,Tomato,491.8,625.9,699.6,595.7
2017-11-19,Kolar,Tomato,595.68,760.13,928.85,762.27
2017-11-20,Kolar,Tomato,604.49,732.12,933.85,769.17
2017-11-21,Kolar,Tomato,504.68,639.54,785.55,645.12
2017-11-22,Kolar,Tomato,620.69,826.09,1088.8,854.75
2017-11-23,Kolar,Tomato,475.65,561.4,658.1,566.87
2017-11-24,Kolar,Tomato,635.92,769.26,862.77,749.35
2017-11-25,Kolar,Tomato,629.6,770.79,1028.34,828.97
2017-11-26,Kolar,Tomato,596.81,666.8,796.52,696.67
2017-11-27,Kolar,Tomato,624.63,747.45,929.91,777.27
2017-11-28,Kolar,Tomato,494.82,562.6,730.26,612.54
2017-11-29,Kolar,Tomato,638.39,828.09,978.04,808.22
2017-11-30,Kolar,Tomato,584.38,699.54,894.74,739.56
2017-12-01,Kolar,Tomato,584.07,663.56,752.38,668.23
2017-12-02,Kolar,Tomato,717.52,856.78,1004.85,861.19
2017-12-03,Kolar,Tomato,558.39,651.03,739.68,649.03
2017-12-04,Kolar,Tomato,460.3,571.22,744.19,602.25
2017-12-05,Kolar,Tomato,426.37,558.18,645.06,535.72
2017-12-06,Kolar,Tomato,673.34,822.46,1052.22,862.78
2017-12-07,Kolar,Tomato,486.23,600.9,802.69,644.46
2017-12-08,Kolar,Tomato,853.63,969.97,1194.95,1024.29
2017-12-09,Kolar,Tomato,404.66,514.44,635.34,520.0
2017-12-10,Kolar,Tomato,870.63,972.76,1182.15,1026.39
2017-12-11,Kolar,Tomato,714.48,799.45,944.53,829.5
2017-12-12,Kolar,Tomato,604.13,767.49,935.51,769.82
2017-12-13,Kolar,Tomato,576.56,718.71,898.89,737.72
2017-12-14,Kolar,Tomato,740.21,837.03,1127.06,933.63
2017-12-15,Kolar,Tomato,706.75,789.67,1053.77,880.26
2017-12-16,Kolar,Tomato,760.72,931.66,1225.64,993.18
2017-12-17,Kolar,Tomato,652.95,818.08,1081.73,867.34
2017-12-18,Kolar,Tomato,685.95,827.53,1007.07,846.51
2017-12-19,Kolar,Tomato,657.8,771.01,974.83,816.31
2017-12-20,Kolar,Tomato,643.08,812.97,1076.18,859.63
2017-12-21,Kolar,Tomato,741.66,861.92,1032.78,887.22
2017-12-22,Kolar,Tomato,473.56,624.96,837.72,655.64
2017-12-23,Kolar,Tomato,510.19,673.61,810.99,660.59
2017-12-24,Kolar,Tomato,751.23,929.8,1162.51,956.87
2017-12-25,Kolar,Tomato,695.7,866.35,1106.72,901.21
2017-12-26,Kolar,Tomato,661.01,829.01,1108.92,884.97
2017-12-27,Kolar,Tomato,707.15,858.55,996.91,852.03
2017-12-28,Kolar,Tomato,720.94,903.31,1162.14,941.54
2017-12-29,Kolar,Tomato,624.7,802.09,986.73,805.72
2017-12-30,Kolar,Tomato,620.2,778.73,908.89,764.54
2017-12-31,Kolar,Tomato,807.42,900.9,1165.9,986.66
2018-01-01,Kolar,Tomato,622.18,766.55,949.03,785.61
2018-01-02,Kolar,Tomato,766.24,938.21,1187.06,976.65
2018-01-03,Kolar,Tomato,577.32,690.17,814.91,696.11
2018-01-04,Kolar,Tomato,918.36,1023.24,1248.68,1083.52
2018-01-05,Kolar,Tomato,756.13,961.71,1206.31,981.22
2018-01-06,Kolar,Tomato,801.88,940.96,1130.31,966.1
2018-01-07,Kolar,Tomato,886.04,1033.4,1187.99,1037.01
2018-01-08,Kolar,Tomato,942.5,1120.56,1502.01,1222.26
2018-01-09,Kolar,Tomato,799.65,1047.64,1286.36,1043.01
2018-01-10,Kolar,Tomato,604.77,710.21,911.54,758.15
2018-01-11,Kolar,Tomato,594.59,782.75,941.46,768.03
2018-01-12,Kolar,Tomato,727.35,866.49,1030.07,878.71
2018-01-13,Kolar,Tomato,817.67,949.75,1141.4,979.54
2018-01-14,Kolar,Tomato,792.48,1013.87,1218.97,1005.73
2018-01-15,Kolar,Tomato,762.13,869.77,1075.07,918.6
2018-01-16,Kolar,Tomato,742.75,984.35,1216.53,979.64
2018-01-17,Kolar,Tomato,768.19,876.36,1072.92,920.55
2018-01-18,Kolar,Tomato,736.05,898.66,1018.81,877.43
2018-01-19,Kolar,Tomato,632.57,808.25,989.31,810.94
2018-01-20,Kolar,Tomato,670.92,871.24,995.2,833.06
2018-01-21,Kolar,Tomato,736.53,824.78,933.27,834.9
2018-01-22,Kolar,Tomato,665.63,874.8,1166.25,915.94
2018-01-23,Kolar,Tomato,875.96,1123.23,1405.42,1140.69
2018-01-24,Kolar,Tomato,712.1,887.71,1122.84,917.47
2018-01-25,Kolar,Tomato,1114.78,1322.34,1587.4,1351.09
2018-01-26,Kolar,Tomato,890.3,1070.44,1420.73,1155.52
2018-01-27,Kolar,Tomato,798.18,1038.16,1307.54,1052.86
2018-01-28,Kolar,Tomato,728.14,917.68,1185.91,957.02
2018-01-29,Kolar,Tomato,871.76,1109.38,1322.53,1097.15
2018-01-30,Kolar,Tomato,751.44,960.88,1287.59,1019.51
2018-01-31,Kolar,Tomato,851.59,1049.17,1369.29,1110.44
2018-02-01,Kolar,Tomato,1151.88,1346.27,1768.31,1460.09
2018-02-02,Kolar,Tomato,807.68,1032.02,1179.65,993.66
2018-02-03,Kolar,Tomato,954.65,1185.89,1384.82,1169.73
2018-02-04,Kolar,Tomato,782.75,967.98,1133.9,958.33
2018-02-05,Kolar,Tomato,943.54,1052.5,1229.04,1086.29
2018-02-06,Kolar,Tomato,1137.47,1273.48,1673.17,1405.32
2018-02-07,Kolar,Tomato,861.3,989.98,1096.87,979.09
2018-02-08,Kolar,Tomato,1011.81,1286.89,1440.06,1225.94
2018-02-09,Kolar,Tomato,880.66,1158.45,1353.62,1117.14
2018-02-10,Kolar,Tomato,805.58,1010.09,1161.57,983.57
2018-02-11,Kolar,Tomato,914.43,1157.48,1340.32,1127.38
2018-02-12,Kolar,Tomato,992.92,1202.25,1562.3,1277.61
2018-02-13,Kolar,Tomato,1008.83,1164.05,1444.33,1226.58
2018-02-14,Kolar,Tomato,795.12,904.83,996.62,895.87
2018-02-15,Kolar,Tomato,885.29,1009.77,1219.13,1052.21
2018-02-16,Kolar,Tomato,861.05,1071.03,1287.34,1074.2
2018-02-17,Kolar,Tomato,934.5,1095.44,1236.19,1085.34
2018-02-18,Kolar,Tomato,942.3,1182.42,1500.54,1221.42
2018-02-19,Kolar,Tomato,859.93,1132.77,1444.88,1152.41
2018-02-20,Kolar,Tomato,816.45,954.65,1222.17,1019.31
2018-02-21,Kolar,Tomato,874.63,1163.89,1492.24,1183.44
2018-02-22,Kolar,Tomato,969.46,1194.84,1314.34,1141.9
2018-02-23,Kolar,Tomato,952.87,1191.97,1595.43,1274.15
2018-02-24,Kolar,Tomato,1074.05,1257.66,1639.42,1356.73
2018-02-25,Kolar,Tomato,1064.84,1231.12,1632.46,1348.65
2018-02-26,Kolar,Tomato,946.12,1189.17,1312.74,1129.43
2018-02-27,Kolar,Tomato,983.84,1128.59,1504.94,1244.39
2018-02-28,Kolar,Tomato,746.89,940.56,1225.04,985.96
2018-03-01,Kolar,Tomato,975.62,1194.23,1563.61,1269.61
2018-03-02,Kolar,Tomato,1005.36,1170.31,1314.64,1160.0
2018-03-03,Kolar,Tomato,1008.18,1180.62,1516.73,1262.46
2018-03-04,Kolar,Tomato,895.75,997.38,1336.47,1116.11
2018-03-05,Kolar,Tomato,802.07,1023.35,1299.28,1050.68
2018-03-06,Kolar,Tomato,1088.74,1281.86,1592.89,1340.82
2018-03-07,Kolar,Tomato,970.24,1153.06,1540.96,1255.6
2018-03-08,Kolar,Tomato,1101.83,1241.83,1503.53,1302.68
2018-03-09,Kolar,Tomato,901.55,1165.61,1456.81,1179.18
2018-03-10,Kolar,Tomato,1007.6,1167.86,1423.73,1215.66
2018-03-11,Kolar,Tomato,1068.18,1278.89,1705.03,1386.6
2018-03-12,Kolar,Tomato,875.29,1106.28,1237.95,1056.62
2018-03-13,Kolar,Tomato,970.27,1181.58,1447.76,1209.02
2018-03-14,Kolar,Tomato,893.13,1116.32,1419.66,1156.4
2018-03-15,Kolar,Tomato,938.43,1121.32,1455.44,1196.93
2018-03-16,Kolar,Tomato,1005.19,1137.93,1417.59,1211.39
2018-03-17,Kolar,Tomato,1005.14,1203.19,1596.9,1301.02
2018-03-18,Kolar,Tomato,946.54,1120.49,1496.41,1221.48
2018-03-19,Kolar,Tomato,1100.95,1329.95,1484.33,1292.64
2018-03-20,Kolar,Tomato,813.09,1073.14,1288.41,1050.75
